epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,127.784,1.06608,1.27647,0.94548,0.84913,0.2,0.53415,0.19202,2.29621,3.25761,1.77003,0.00147226,0.00147226,0.00147226
120,128.868,1.1904,1.26744,1.03159,0.74736,0.36667,0.40475,0.30421,1.99438,3.03305,1.7315,0.00147061,0.00147061,0.00147061
121,129.949,1.24057,1.26003,0.94508,0.74736,0.36667,0.40475,0.30421,1.99438,3.03305,1.7315,0.00146896,0.00146896,0.00146896
122,130.98,1.27521,1.26922,1.10071,0.74736,0.36667,0.40475,0.30421,1.99438,3.03305,1.7315,0.00146731,0.00146731,0.00146731
123,132.085,1.31767,1.65193,1.20923,0.74736,0.36667,0.40475,0.30421,1.99438,3.03305,1.7315,0.00146566,0.00146566,0.00146566
124,133.11,1.3972,1.69263,1.11877,0.70414,0.36667,0.39755,0.31306,1.9493,3.09287,1.69237,0.00146401,0.00146401,0.00146401
125,134.18,1.1348,1.09478,0.97072,0.70414,0.36667,0.39755,0.31306,1.9493,3.09287,1.69237,0.00146236,0.00146236,0.00146236
126,135.236,1.43664,1.13342,1.05071,0.70414,0.36667,0.39755,0.31306,1.9493,3.09287,1.69237,0.00146071,0.00146071,0.00146071
127,136.235,1.28336,1.12944,1.11957,0.70414,0.36667,0.39755,0.31306,1.9493,3.09287,1.69237,0.00145906,0.00145906,0.00145906
128,137.285,1.06114,1.19106,1.04806,0.61564,0.36667,0.45672,0.30692,1.98048,3.11724,1.63625,0.00145741,0.00145741,0.00145741
129,138.311,1.04046,1.43068,1.13908,0.61564,0.36667,0.45672,0.30692,1.98048,3.11724,1.63625,0.00145576,0.00145576,0.00145576
130,139.414,1.40048,1.51623,1.19745,0.61564,0.36667,0.45672,0.30692,1.98048,3.11724,1.63625,0.00145411,0.00145411,0.00145411
131,140.415,1.18881,1.38044,1.06275,0.61564,0.36667,0.45672,0.30692,1.98048,3.11724,1.63625,0.00145246,0.00145246,0.00145246
132,141.474,1.10918,1.21879,1.06162,0.76171,0.36667,0.47595,0.37089,1.82163,2.97038,1.62105,0.00145081,0.00145081,0.00145081
133,142.507,1.18483,1.15836,1.13257,0.76171,0.36667,0.47595,0.37089,1.82163,2.97038,1.62105,0.00144916,0.00144916,0.00144916
134,143.529,1.14165,1.75139,1.03663,0.76171,0.36667,0.47595,0.37089,1.82163,2.97038,1.62105,0.00144751,0.00144751,0.00144751
135,144.67,1.21242,1.25,1.0207,0.76171,0.36667,0.47595,0.37089,1.82163,2.97038,1.62105,0.00144586,0.00144586,0.00144586
136,145.88,1.21387,1.5465,1.11446,0.87174,0.36667,0.51109,0.34604,1.9659,2.64209,1.65865,0.00144421,0.00144421,0.00144421
137,146.937,1.1533,1.05441,1.02823,0.87174,0.36667,0.51109,0.34604,1.9659,2.64209,1.65865,0.00144256,0.00144256,0.00144256
138,147.93,0.96088,1.02698,1.08351,0.87174,0.36667,0.51109,0.34604,1.9659,2.64209,1.65865,0.0014409,0.0014409,0.0014409
139,148.916,1.49608,3.02481,1.36232,0.87174,0.36667,0.51109,0.34604,1.9659,2.64209,1.65865,0.00143925,0.00143925,0.00143925
